"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"27/04/2023 06:00:00 - 27/04/2023 07:00:00","BZN|HU","Without sequence","127.76","",""
"27/04/2023 07:00:00 - 27/04/2023 08:00:00","BZN|HU","Without sequence","144.7","",""
"27/04/2023 08:00:00 - 27/04/2023 09:00:00","BZN|HU","Without sequence","134.65","",""
"27/04/2023 09:00:00 - 27/04/2023 10:00:00","BZN|HU","Without sequence","112.32","",""
"27/04/2023 10:00:00 - 27/04/2023 11:00:00","BZN|HU","Without sequence","98.29","",""
"27/04/2023 11:00:00 - 27/04/2023 12:00:00","BZN|HU","Without sequence","97.34","",""
"27/04/2023 12:00:00 - 27/04/2023 13:00:00","BZN|HU","Without sequence","96.92","",""
"27/04/2023 13:00:00 - 27/04/2023 14:00:00","BZN|HU","Without sequence","94.75","",""
"27/04/2023 14:00:00 - 27/04/2023 15:00:00","BZN|HU","Without sequence","95.35","",""
"27/04/2023 15:00:00 - 27/04/2023 16:00:00","BZN|HU","Without sequence","95.09","",""
"27/04/2023 16:00:00 - 27/04/2023 17:00:00","BZN|HU","Without sequence","95.29","",""
"27/04/2023 17:00:00 - 27/04/2023 18:00:00","BZN|HU","Without sequence","102.01","",""
"27/04/2023 18:00:00 - 27/04/2023 19:00:00","BZN|HU","Without sequence","124.8","",""
"27/04/2023 19:00:00 - 27/04/2023 20:00:00","BZN|HU","Without sequence","149.86","",""
"27/04/2023 20:00:00 - 27/04/2023 21:00:00","BZN|HU","Without sequence","157.05","",""
"27/04/2023 21:00:00 - 27/04/2023 22:00:00","BZN|HU","Without sequence","138.9","",""
"27/04/2023 22:00:00 - 27/04/2023 23:00:00","BZN|HU","Without sequence","124.62","",""
"27/04/2023 23:00:00 - 28/04/2023 00:00:00","BZN|HU","Without sequence","101.21","",""
"28/04/2023 00:00:00 - 28/04/2023 01:00:00","BZN|HU","Without sequence","102.03","",""
"28/04/2023 01:00:00 - 28/04/2023 02:00:00","BZN|HU","Without sequence","92.97","",""
"28/04/2023 02:00:00 - 28/04/2023 03:00:00","BZN|HU","Without sequence","90.35","",""
"28/04/2023 03:00:00 - 28/04/2023 04:00:00","BZN|HU","Without sequence","91.77","",""
"28/04/2023 04:00:00 - 28/04/2023 05:00:00","BZN|HU","Without sequence","92.82","",""
"28/04/2023 05:00:00 - 28/04/2023 06:00:00","BZN|HU","Without sequence","95.85","",""
"28/04/2023 06:00:00 - 28/04/2023 07:00:00","BZN|HU","Without sequence","113.69","",""
"28/04/2023 07:00:00 - 28/04/2023 08:00:00","BZN|HU","Without sequence","124.89","",""
"28/04/2023 08:00:00 - 28/04/2023 09:00:00","BZN|HU","Without sequence","132.89","",""
"28/04/2023 09:00:00 - 28/04/2023 10:00:00","BZN|HU","Without sequence","126.63","",""
"28/04/2023 10:00:00 - 28/04/2023 11:00:00","BZN|HU","Without sequence","118.73","",""
"28/04/2023 11:00:00 - 28/04/2023 12:00:00","BZN|HU","Without sequence","111.37","",""
"28/04/2023 12:00:00 - 28/04/2023 13:00:00","BZN|HU","Without sequence","107.05","",""
"28/04/2023 13:00:00 - 28/04/2023 14:00:00","BZN|HU","Without sequence","97.59","",""
"28/04/2023 14:00:00 - 28/04/2023 15:00:00","BZN|HU","Without sequence","94.2","",""
"28/04/2023 15:00:00 - 28/04/2023 16:00:00","BZN|HU","Without sequence","92.79","",""
"28/04/2023 16:00:00 - 28/04/2023 17:00:00","BZN|HU","Without sequence","90.96","",""
"28/04/2023 17:00:00 - 28/04/2023 18:00:00","BZN|HU","Without sequence","99.4","",""
"28/04/2023 18:00:00 - 28/04/2023 19:00:00","BZN|HU","Without sequence","115.34","",""
"28/04/2023 19:00:00 - 28/04/2023 20:00:00","BZN|HU","Without sequence","125.93","",""
"28/04/2023 20:00:00 - 28/04/2023 21:00:00","BZN|HU","Without sequence","132.94","",""
"28/04/2023 21:00:00 - 28/04/2023 22:00:00","BZN|HU","Without sequence","124.34","",""
"28/04/2023 22:00:00 - 28/04/2023 23:00:00","BZN|HU","Without sequence","116.71","",""
"28/04/2023 23:00:00 - 29/04/2023 00:00:00","BZN|HU","Without sequence","105.48","",""
"29/04/2023 00:00:00 - 29/04/2023 01:00:00","BZN|HU","Without sequence","115.59","",""
"29/04/2023 01:00:00 - 29/04/2023 02:00:00","BZN|HU","Without sequence","108.56","",""
"29/04/2023 02:00:00 - 29/04/2023 03:00:00","BZN|HU","Without sequence","106.1","",""
"29/04/2023 03:00:00 - 29/04/2023 04:00:00","BZN|HU","Without sequence","105.0","",""
"29/04/2023 04:00:00 - 29/04/2023 05:00:00","BZN|HU","Without sequence","101.24","",""
"29/04/2023 05:00:00 - 29/04/2023 06:00:00","BZN|HU","Without sequence","102.75","",""
"29/04/2023 06:00:00 - 29/04/2023 07:00:00","BZN|HU","Without sequence","103.24","",""
"29/04/2023 07:00:00 - 29/04/2023 08:00:00","BZN|HU","Without sequence","109.4","",""
"29/04/2023 08:00:00 - 29/04/2023 09:00:00","BZN|HU","Without sequence","115.64","",""
"29/04/2023 09:00:00 - 29/04/2023 10:00:00","BZN|HU","Without sequence","106.61","",""
"29/04/2023 10:00:00 - 29/04/2023 11:00:00","BZN|HU","Without sequence","103.63","",""
"29/04/2023 11:00:00 - 29/04/2023 12:00:00","BZN|HU","Without sequence","92.93","",""
"29/04/2023 12:00:00 - 29/04/2023 13:00:00","BZN|HU","Without sequence","82.23","",""
"29/04/2023 13:00:00 - 29/04/2023 14:00:00","BZN|HU","Without sequence","79.53","",""
"29/04/2023 14:00:00 - 29/04/2023 15:00:00","BZN|HU","Without sequence","66.2","",""
"29/04/2023 15:00:00 - 29/04/2023 16:00:00","BZN|HU","Without sequence","69.05","",""
"29/04/2023 16:00:00 - 29/04/2023 17:00:00","BZN|HU","Without sequence","80.0","",""
"29/04/2023 17:00:00 - 29/04/2023 18:00:00","BZN|HU","Without sequence","85.0","",""
"29/04/2023 18:00:00 - 29/04/2023 19:00:00","BZN|HU","Without sequence","100.1","",""
"29/04/2023 19:00:00 - 29/04/2023 20:00:00","BZN|HU","Without sequence","118.09","",""
"29/04/2023 20:00:00 - 29/04/2023 21:00:00","BZN|HU","Without sequence","119.31","",""
"29/04/2023 21:00:00 - 29/04/2023 22:00:00","BZN|HU","Without sequence","120.0","",""
"29/04/2023 22:00:00 - 29/04/2023 23:00:00","BZN|HU","Without sequence","115.57","",""
"29/04/2023 23:00:00 - 30/04/2023 00:00:00","BZN|HU","Without sequence","110.0","",""
"30/04/2023 00:00:00 - 30/04/2023 01:00:00","BZN|HU","Without sequence","99.28","",""
"30/04/2023 01:00:00 - 30/04/2023 02:00:00","BZN|HU","Without sequence","91.09","",""
"30/04/2023 02:00:00 - 30/04/2023 03:00:00","BZN|HU","Without sequence","88.38","",""
"30/04/2023 03:00:00 - 30/04/2023 04:00:00","BZN|HU","Without sequence","85.58","",""
"30/04/2023 04:00:00 - 30/04/2023 05:00:00","BZN|HU","Without sequence","84.66","",""
"30/04/2023 05:00:00 - 30/04/2023 06:00:00","BZN|HU","Without sequence","87.23","",""
"30/04/2023 06:00:00 - 30/04/2023 07:00:00","BZN|HU","Without sequence","85.74","",""
"30/04/2023 07:00:00 - 30/04/2023 08:00:00","BZN|HU","Without sequence","82.0","",""
"30/04/2023 08:00:00 - 30/04/2023 09:00:00","BZN|HU","Without sequence","75.0","",""
"30/04/2023 09:00:00 - 30/04/2023 10:00:00","BZN|HU","Without sequence","50.18","",""
"30/04/2023 10:00:00 - 30/04/2023 11:00:00","BZN|HU","Without sequence","27.7","",""
"30/04/2023 11:00:00 - 30/04/2023 12:00:00","BZN|HU","Without sequence","9.61","",""
"30/04/2023 12:00:00 - 30/04/2023 13:00:00","BZN|HU","Without sequence","6.69","",""
"30/04/2023 13:00:00 - 30/04/2023 14:00:00","BZN|HU","Without sequence","-0.19","",""
"30/04/2023 14:00:00 - 30/04/2023 15:00:00","BZN|HU","Without sequence","0.08","",""
"30/04/2023 15:00:00 - 30/04/2023 16:00:00","BZN|HU","Without sequence","1.24","",""
"30/04/2023 16:00:00 - 30/04/2023 17:00:00","BZN|HU","Without sequence","14.0","",""
"30/04/2023 17:00:00 - 30/04/2023 18:00:00","BZN|HU","Without sequence","70.57","",""
"30/04/2023 18:00:00 - 30/04/2023 19:00:00","BZN|HU","Without sequence","105.52","",""
"30/04/2023 19:00:00 - 30/04/2023 20:00:00","BZN|HU","Without sequence","119.16","",""
"30/04/2023 20:00:00 - 30/04/2023 21:00:00","BZN|HU","Without sequence","123.62","",""
"30/04/2023 21:00:00 - 30/04/2023 22:00:00","BZN|HU","Without sequence","122.2","",""
"30/04/2023 22:00:00 - 30/04/2023 23:00:00","BZN|HU","Without sequence","117.12","",""
"30/04/2023 23:00:00 - 01/05/2023 00:00:00","BZN|HU","Without sequence","108.71","",""
"01/05/2023 00:00:00 - 01/05/2023 01:00:00","BZN|HU","Without sequence","109.9","",""
"01/05/2023 01:00:00 - 01/05/2023 02:00:00","BZN|HU","Without sequence","99.9","",""
"01/05/2023 02:00:00 - 01/05/2023 03:00:00","BZN|HU","Without sequence","95.49","",""
"01/05/2023 03:00:00 - 01/05/2023 04:00:00","BZN|HU","Without sequence","90.04","",""
"01/05/2023 04:00:00 - 01/05/2023 05:00:00","BZN|HU","Without sequence","87.34","",""
"01/05/2023 05:00:00 - 01/05/2023 06:00:00","BZN|HU","Without sequence","88.0","",""
"01/05/2023 06:00:00 - 01/05/2023 07:00:00","BZN|HU","Without sequence","87.02","",""
"01/05/2023 07:00:00 - 01/05/2023 08:00:00","BZN|HU","Without sequence","85.05","",""
"01/05/2023 08:00:00 - 01/05/2023 09:00:00","BZN|HU","Without sequence","70.05","",""
"01/05/2023 09:00:00 - 01/05/2023 10:00:00","BZN|HU","Without sequence","41.27","",""
"01/05/2023 10:00:00 - 01/05/2023 11:00:00","BZN|HU","Without sequence","50.02","",""
"01/05/2023 11:00:00 - 01/05/2023 12:00:00","BZN|HU","Without sequence","42.65","",""
"01/05/2023 12:00:00 - 01/05/2023 13:00:00","BZN|HU","Without sequence","42.56","",""
"01/05/2023 13:00:00 - 01/05/2023 14:00:00","BZN|HU","Without sequence","33.8","",""
"01/05/2023 14:00:00 - 01/05/2023 15:00:00","BZN|HU","Without sequence","29.77","",""
"01/05/2023 15:00:00 - 01/05/2023 16:00:00","BZN|HU","Without sequence","39.55","",""
"01/05/2023 16:00:00 - 01/05/2023 17:00:00","BZN|HU","Without sequence","71.91","",""
"01/05/2023 17:00:00 - 01/05/2023 18:00:00","BZN|HU","Without sequence","87.34","",""
"01/05/2023 18:00:00 - 01/05/2023 19:00:00","BZN|HU","Without sequence","111.25","",""
"01/05/2023 19:00:00 - 01/05/2023 20:00:00","BZN|HU","Without sequence","122.04","",""
"01/05/2023 20:00:00 - 01/05/2023 21:00:00","BZN|HU","Without sequence","125.49","",""
"01/05/2023 21:00:00 - 01/05/2023 22:00:00","BZN|HU","Without sequence","121.67","",""
"01/05/2023 22:00:00 - 01/05/2023 23:00:00","BZN|HU","Without sequence","117.9","",""
"01/05/2023 23:00:00 - 02/05/2023 00:00:00","BZN|HU","Without sequence","111.04","",""
"02/05/2023 00:00:00 - 02/05/2023 01:00:00","BZN|HU","Without sequence","98.48","",""
"02/05/2023 01:00:00 - 02/05/2023 02:00:00","BZN|HU","Without sequence","85.6","",""
"02/05/2023 02:00:00 - 02/05/2023 03:00:00","BZN|HU","Without sequence","83.3","",""
"02/05/2023 03:00:00 - 02/05/2023 04:00:00","BZN|HU","Without sequence","80.9","",""
"02/05/2023 04:00:00 - 02/05/2023 05:00:00","BZN|HU","Without sequence","81.22","",""
"02/05/2023 05:00:00 - 02/05/2023 06:00:00","BZN|HU","Without sequence","90.39","",""
"02/05/2023 06:00:00 - 02/05/2023 07:00:00","BZN|HU","Without sequence","111.06","",""
"02/05/2023 07:00:00 - 02/05/2023 08:00:00","BZN|HU","Without sequence","129.27","",""
"02/05/2023 08:00:00 - 02/05/2023 09:00:00","BZN|HU","Without sequence","137.11","",""
"02/05/2023 09:00:00 - 02/05/2023 10:00:00","BZN|HU","Without sequence","123.25","",""
"02/05/2023 10:00:00 - 02/05/2023 11:00:00","BZN|HU","Without sequence","116.88","",""
"02/05/2023 11:00:00 - 02/05/2023 12:00:00","BZN|HU","Without sequence","108.96","",""
"02/05/2023 12:00:00 - 02/05/2023 13:00:00","BZN|HU","Without sequence","98.46","",""
"02/05/2023 13:00:00 - 02/05/2023 14:00:00","BZN|HU","Without sequence","92.76","",""
"02/05/2023 14:00:00 - 02/05/2023 15:00:00","BZN|HU","Without sequence","86.32","",""
"02/05/2023 15:00:00 - 02/05/2023 16:00:00","BZN|HU","Without sequence","81.97","",""
"02/05/2023 16:00:00 - 02/05/2023 17:00:00","BZN|HU","Without sequence","87.2","",""
"02/05/2023 17:00:00 - 02/05/2023 18:00:00","BZN|HU","Without sequence","94.43","",""
"02/05/2023 18:00:00 - 02/05/2023 19:00:00","BZN|HU","Without sequence","117.38","",""
"02/05/2023 19:00:00 - 02/05/2023 20:00:00","BZN|HU","Without sequence","130.0","",""
"02/05/2023 20:00:00 - 02/05/2023 21:00:00","BZN|HU","Without sequence","142.86","",""
"02/05/2023 21:00:00 - 02/05/2023 22:00:00","BZN|HU","Without sequence","133.69","",""
"02/05/2023 22:00:00 - 02/05/2023 23:00:00","BZN|HU","Without sequence","124.02","",""
"02/05/2023 23:00:00 - 03/05/2023 00:00:00","BZN|HU","Without sequence","116.13","",""
"03/05/2023 00:00:00 - 03/05/2023 01:00:00","BZN|HU","Without sequence","107.65","",""
"03/05/2023 01:00:00 - 03/05/2023 02:00:00","BZN|HU","Without sequence","102.63","",""
"03/05/2023 02:00:00 - 03/05/2023 03:00:00","BZN|HU","Without sequence","100.97","",""
"03/05/2023 03:00:00 - 03/05/2023 04:00:00","BZN|HU","Without sequence","97.8","",""
"03/05/2023 04:00:00 - 03/05/2023 05:00:00","BZN|HU","Without sequence","100.14","",""
"03/05/2023 05:00:00 - 03/05/2023 06:00:00","BZN|HU","Without sequence","109.33","",""
"03/05/2023 06:00:00 - 03/05/2023 07:00:00","BZN|HU","Without sequence","122.84","",""
"03/05/2023 07:00:00 - 03/05/2023 08:00:00","BZN|HU","Without sequence","132.32","",""
"03/05/2023 08:00:00 - 03/05/2023 09:00:00","BZN|HU","Without sequence","125.1","",""
"03/05/2023 09:00:00 - 03/05/2023 10:00:00","BZN|HU","Without sequence","110.1","",""
"03/05/2023 10:00:00 - 03/05/2023 11:00:00","BZN|HU","Without sequence","91.16","",""
"03/05/2023 11:00:00 - 03/05/2023 12:00:00","BZN|HU","Without sequence","84.16","",""
"03/05/2023 12:00:00 - 03/05/2023 13:00:00","BZN|HU","Without sequence","77.19","",""
"03/05/2023 13:00:00 - 03/05/2023 14:00:00","BZN|HU","Without sequence","75.36","",""
"03/05/2023 14:00:00 - 03/05/2023 15:00:00","BZN|HU","Without sequence","69.53","",""
"03/05/2023 15:00:00 - 03/05/2023 16:00:00","BZN|HU","Without sequence","69.48","",""
"03/05/2023 16:00:00 - 03/05/2023 17:00:00","BZN|HU","Without sequence","79.58","",""
"03/05/2023 17:00:00 - 03/05/2023 18:00:00","BZN|HU","Without sequence","96.41","",""
"03/05/2023 18:00:00 - 03/05/2023 19:00:00","BZN|HU","Without sequence","120.22","",""
"03/05/2023 19:00:00 - 03/05/2023 20:00:00","BZN|HU","Without sequence","137.86","",""
"03/05/2023 20:00:00 - 03/05/2023 21:00:00","BZN|HU","Without sequence","165.19","",""
"03/05/2023 21:00:00 - 03/05/2023 22:00:00","BZN|HU","Without sequence","131.43","",""
"03/05/2023 22:00:00 - 03/05/2023 23:00:00","BZN|HU","Without sequence","119.08","",""
"03/05/2023 23:00:00 - 04/05/2023 00:00:00","BZN|HU","Without sequence","110.59","",""
"04/05/2023 00:00:00 - 04/05/2023 01:00:00","BZN|HU","Without sequence","98.35","",""
"04/05/2023 01:00:00 - 04/05/2023 02:00:00","BZN|HU","Without sequence","93.25","",""
"04/05/2023 02:00:00 - 04/05/2023 03:00:00","BZN|HU","Without sequence","92.35","",""
"04/05/2023 03:00:00 - 04/05/2023 04:00:00","BZN|HU","Without sequence","93.14","",""
"04/05/2023 04:00:00 - 04/05/2023 05:00:00","BZN|HU","Without sequence","93.41","",""
"04/05/2023 05:00:00 - 04/05/2023 06:00:00","BZN|HU","Without sequence","103.82","",""
"04/05/2023 06:00:00 - 04/05/2023 07:00:00","BZN|HU","Without sequence","120.53","",""
"04/05/2023 07:00:00 - 04/05/2023 08:00:00","BZN|HU","Without sequence","129.82","",""
"04/05/2023 08:00:00 - 04/05/2023 09:00:00","BZN|HU","Without sequence","119.9","",""
"04/05/2023 09:00:00 - 04/05/2023 10:00:00","BZN|HU","Without sequence","104.42","",""
"04/05/2023 10:00:00 - 04/05/2023 11:00:00","BZN|HU","Without sequence","90.0","",""
"04/05/2023 11:00:00 - 04/05/2023 12:00:00","BZN|HU","Without sequence","79.6","",""
"04/05/2023 12:00:00 - 04/05/2023 13:00:00","BZN|HU","Without sequence","78.77","",""
"04/05/2023 13:00:00 - 04/05/2023 14:00:00","BZN|HU","Without sequence","78.18","",""
"04/05/2023 14:00:00 - 04/05/2023 15:00:00","BZN|HU","Without sequence","80.46","",""
"04/05/2023 15:00:00 - 04/05/2023 16:00:00","BZN|HU","Without sequence","82.66","",""
"04/05/2023 16:00:00 - 04/05/2023 17:00:00","BZN|HU","Without sequence","96.48","",""
"04/05/2023 17:00:00 - 04/05/2023 18:00:00","BZN|HU","Without sequence","114.09","",""
"04/05/2023 18:00:00 - 04/05/2023 19:00:00","BZN|HU","Without sequence","122.46","",""
"04/05/2023 19:00:00 - 04/05/2023 20:00:00","BZN|HU","Without sequence","139.55","",""
"04/05/2023 20:00:00 - 04/05/2023 21:00:00","BZN|HU","Without sequence","143.21","",""
"04/05/2023 21:00:00 - 04/05/2023 22:00:00","BZN|HU","Without sequence","125.88","",""
"04/05/2023 22:00:00 - 04/05/2023 23:00:00","BZN|HU","Without sequence","117.42","",""
"04/05/2023 23:00:00 - 05/05/2023 00:00:00","BZN|HU","Without sequence","100.93","",""
"05/05/2023 00:00:00 - 05/05/2023 01:00:00","BZN|HU","Without sequence","91.5","",""
"05/05/2023 01:00:00 - 05/05/2023 02:00:00","BZN|HU","Without sequence","81.8","",""
"05/05/2023 02:00:00 - 05/05/2023 03:00:00","BZN|HU","Without sequence","78.49","",""
"05/05/2023 03:00:00 - 05/05/2023 04:00:00","BZN|HU","Without sequence","79.51","",""
"05/05/2023 04:00:00 - 05/05/2023 05:00:00","BZN|HU","Without sequence","78.49","",""
"05/05/2023 05:00:00 - 05/05/2023 06:00:00","BZN|HU","Without sequence","87.52","",""
"05/05/2023 06:00:00 - 05/05/2023 07:00:00","BZN|HU","Without sequence","101.22","",""
"05/05/2023 07:00:00 - 05/05/2023 08:00:00","BZN|HU","Without sequence","113.75","",""
"05/05/2023 08:00:00 - 05/05/2023 09:00:00","BZN|HU","Without sequence","110.95","",""
"05/05/2023 09:00:00 - 05/05/2023 10:00:00","BZN|HU","Without sequence","98.52","",""
"05/05/2023 10:00:00 - 05/05/2023 11:00:00","BZN|HU","Without sequence","91.49","",""
"05/05/2023 11:00:00 - 05/05/2023 12:00:00","BZN|HU","Without sequence","83.3","",""
"05/05/2023 12:00:00 - 05/05/2023 13:00:00","BZN|HU","Without sequence","79.97","",""
"05/05/2023 13:00:00 - 05/05/2023 14:00:00","BZN|HU","Without sequence","76.97","",""
"05/05/2023 14:00:00 - 05/05/2023 15:00:00","BZN|HU","Without sequence","78.9","",""
"05/05/2023 15:00:00 - 05/05/2023 16:00:00","BZN|HU","Without sequence","81.08","",""
"05/05/2023 16:00:00 - 05/05/2023 17:00:00","BZN|HU","Without sequence","91.16","",""
"05/05/2023 17:00:00 - 05/05/2023 18:00:00","BZN|HU","Without sequence","99.75","",""
"05/05/2023 18:00:00 - 05/05/2023 19:00:00","BZN|HU","Without sequence","112.8","",""
"05/05/2023 19:00:00 - 05/05/2023 20:00:00","BZN|HU","Without sequence","120.54","",""
"05/05/2023 20:00:00 - 05/05/2023 21:00:00","BZN|HU","Without sequence","142.77","",""
"05/05/2023 21:00:00 - 05/05/2023 22:00:00","BZN|HU","Without sequence","126.31","",""
"05/05/2023 22:00:00 - 05/05/2023 23:00:00","BZN|HU","Without sequence","115.56","",""
"05/05/2023 23:00:00 - 06/05/2023 00:00:00","BZN|HU","Without sequence","104.57","",""
"06/05/2023 00:00:00 - 06/05/2023 01:00:00","BZN|HU","Without sequence","106.71","",""
"06/05/2023 01:00:00 - 06/05/2023 02:00:00","BZN|HU","Without sequence","99.62","",""
"06/05/2023 02:00:00 - 06/05/2023 03:00:00","BZN|HU","Without sequence","95.71","",""
"06/05/2023 03:00:00 - 06/05/2023 04:00:00","BZN|HU","Without sequence","91.7","",""
"06/05/2023 04:00:00 - 06/05/2023 05:00:00","BZN|HU","Without sequence","89.93","",""
"06/05/2023 05:00:00 - 06/05/2023 06:00:00","BZN|HU","Without sequence","91.7","",""
"06/05/2023 06:00:00 - 06/05/2023 07:00:00","BZN|HU","Without sequence","97.2","",""
"06/05/2023 07:00:00 - 06/05/2023 08:00:00","BZN|HU","Without sequence","99.02","",""
"06/05/2023 08:00:00 - 06/05/2023 09:00:00","BZN|HU","Without sequence","95.13","",""
"06/05/2023 09:00:00 - 06/05/2023 10:00:00","BZN|HU","Without sequence","93.28","",""
"06/05/2023 10:00:00 - 06/05/2023 11:00:00","BZN|HU","Without sequence","82.53","",""
"06/05/2023 11:00:00 - 06/05/2023 12:00:00","BZN|HU","Without sequence","74.42","",""
"06/05/2023 12:00:00 - 06/05/2023 13:00:00","BZN|HU","Without sequence","71.14","",""
"06/05/2023 13:00:00 - 06/05/2023 14:00:00","BZN|HU","Without sequence","55.76","",""
"06/05/2023 14:00:00 - 06/05/2023 15:00:00","BZN|HU","Without sequence","50.0","",""
"06/05/2023 15:00:00 - 06/05/2023 16:00:00","BZN|HU","Without sequence","63.16","",""
"06/05/2023 16:00:00 - 06/05/2023 17:00:00","BZN|HU","Without sequence","74.64","",""
"06/05/2023 17:00:00 - 06/05/2023 18:00:00","BZN|HU","Without sequence","90.3","",""
"06/05/2023 18:00:00 - 06/05/2023 19:00:00","BZN|HU","Without sequence","102.73","",""
"06/05/2023 19:00:00 - 06/05/2023 20:00:00","BZN|HU","Without sequence","108.54","",""
"06/05/2023 20:00:00 - 06/05/2023 21:00:00","BZN|HU","Without sequence","112.19","",""
"06/05/2023 21:00:00 - 06/05/2023 22:00:00","BZN|HU","Without sequence","108.71","",""
"06/05/2023 22:00:00 - 06/05/2023 23:00:00","BZN|HU","Without sequence","103.12","",""
"06/05/2023 23:00:00 - 07/05/2023 00:00:00","BZN|HU","Without sequence","92.38","",""
"07/05/2023 00:00:00 - 07/05/2023 01:00:00","BZN|HU","Without sequence","95.83","",""
"07/05/2023 01:00:00 - 07/05/2023 02:00:00","BZN|HU","Without sequence","87.51","",""
"07/05/2023 02:00:00 - 07/05/2023 03:00:00","BZN|HU","Without sequence","83.06","",""
"07/05/2023 03:00:00 - 07/05/2023 04:00:00","BZN|HU","Without sequence","83.57","",""
