"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"03/07/2022 15:00:00 - 03/07/2022 16:00:00","BZN|IT-North","Without sequence","329.53","",""
"03/07/2022 16:00:00 - 03/07/2022 17:00:00","BZN|IT-North","Without sequence","350.5","",""
"03/07/2022 17:00:00 - 03/07/2022 18:00:00","BZN|IT-North","Without sequence","367.81","",""
"03/07/2022 18:00:00 - 03/07/2022 19:00:00","BZN|IT-North","Without sequence","394.21","",""
"03/07/2022 19:00:00 - 03/07/2022 20:00:00","BZN|IT-North","Without sequence","430.01","",""
"03/07/2022 20:00:00 - 03/07/2022 21:00:00","BZN|IT-North","Without sequence","460.0","",""
"03/07/2022 21:00:00 - 03/07/2022 22:00:00","BZN|IT-North","Without sequence","460.0","",""
"03/07/2022 22:00:00 - 03/07/2022 23:00:00","BZN|IT-North","Without sequence","460.0","",""
"03/07/2022 23:00:00 - 04/07/2022 00:00:00","BZN|IT-North","Without sequence","429.0","",""
"04/07/2022 00:00:00 - 04/07/2022 01:00:00","BZN|IT-North","Without sequence","350.0","",""
"04/07/2022 01:00:00 - 04/07/2022 02:00:00","BZN|IT-North","Without sequence","335.96","",""
"04/07/2022 02:00:00 - 04/07/2022 03:00:00","BZN|IT-North","Without sequence","329.99","",""
"04/07/2022 03:00:00 - 04/07/2022 04:00:00","BZN|IT-North","Without sequence","322.0","",""
"04/07/2022 04:00:00 - 04/07/2022 05:00:00","BZN|IT-North","Without sequence","322.0","",""
"04/07/2022 05:00:00 - 04/07/2022 06:00:00","BZN|IT-North","Without sequence","328.99","",""
"04/07/2022 06:00:00 - 04/07/2022 07:00:00","BZN|IT-North","Without sequence","361.88","",""
"04/07/2022 07:00:00 - 04/07/2022 08:00:00","BZN|IT-North","Without sequence","376.0","",""
"04/07/2022 08:00:00 - 04/07/2022 09:00:00","BZN|IT-North","Without sequence","385.17","",""
"04/07/2022 09:00:00 - 04/07/2022 10:00:00","BZN|IT-North","Without sequence","366.0","",""
"04/07/2022 10:00:00 - 04/07/2022 11:00:00","BZN|IT-North","Without sequence","370.52","",""
"04/07/2022 11:00:00 - 04/07/2022 12:00:00","BZN|IT-North","Without sequence","388.11","",""
"04/07/2022 12:00:00 - 04/07/2022 13:00:00","BZN|IT-North","Without sequence","401.9","",""
"04/07/2022 13:00:00 - 04/07/2022 14:00:00","BZN|IT-North","Without sequence","406.58","",""
"04/07/2022 14:00:00 - 04/07/2022 15:00:00","BZN|IT-North","Without sequence","431.8","",""
"04/07/2022 15:00:00 - 04/07/2022 16:00:00","BZN|IT-North","Without sequence","461.74","",""
"04/07/2022 16:00:00 - 04/07/2022 17:00:00","BZN|IT-North","Without sequence","394.0","",""
"04/07/2022 17:00:00 - 04/07/2022 18:00:00","BZN|IT-North","Without sequence","434.0","",""
"04/07/2022 18:00:00 - 04/07/2022 19:00:00","BZN|IT-North","Without sequence","419.69","",""
"04/07/2022 19:00:00 - 04/07/2022 20:00:00","BZN|IT-North","Without sequence","447.18","",""
"04/07/2022 20:00:00 - 04/07/2022 21:00:00","BZN|IT-North","Without sequence","481.86","",""
"04/07/2022 21:00:00 - 04/07/2022 22:00:00","BZN|IT-North","Without sequence","499.99","",""
"04/07/2022 22:00:00 - 04/07/2022 23:00:00","BZN|IT-North","Without sequence","414.1","",""
"04/07/2022 23:00:00 - 05/07/2022 00:00:00","BZN|IT-North","Without sequence","399.7","",""
"05/07/2022 00:00:00 - 05/07/2022 01:00:00","BZN|IT-North","Without sequence","390.5","",""
"05/07/2022 01:00:00 - 05/07/2022 02:00:00","BZN|IT-North","Without sequence","375.47","",""
"05/07/2022 02:00:00 - 05/07/2022 03:00:00","BZN|IT-North","Without sequence","369.47","",""
"05/07/2022 03:00:00 - 05/07/2022 04:00:00","BZN|IT-North","Without sequence","355.97","",""
"05/07/2022 04:00:00 - 05/07/2022 05:00:00","BZN|IT-North","Without sequence","353.53","",""
"05/07/2022 05:00:00 - 05/07/2022 06:00:00","BZN|IT-North","Without sequence","360.76","",""
"05/07/2022 06:00:00 - 05/07/2022 07:00:00","BZN|IT-North","Without sequence","380.47","",""
"05/07/2022 07:00:00 - 05/07/2022 08:00:00","BZN|IT-North","Without sequence","412.59","",""
"05/07/2022 08:00:00 - 05/07/2022 09:00:00","BZN|IT-North","Without sequence","450.0","",""
"05/07/2022 09:00:00 - 05/07/2022 10:00:00","BZN|IT-North","Without sequence","450.0","",""
"05/07/2022 10:00:00 - 05/07/2022 11:00:00","BZN|IT-North","Without sequence","433.02","",""
"05/07/2022 11:00:00 - 05/07/2022 12:00:00","BZN|IT-North","Without sequence","415.96","",""
"05/07/2022 12:00:00 - 05/07/2022 13:00:00","BZN|IT-North","Without sequence","398.94","",""
"05/07/2022 13:00:00 - 05/07/2022 14:00:00","BZN|IT-North","Without sequence","402.1","",""
"05/07/2022 14:00:00 - 05/07/2022 15:00:00","BZN|IT-North","Without sequence","420.0","",""
"05/07/2022 15:00:00 - 05/07/2022 16:00:00","BZN|IT-North","Without sequence","463.82","",""
"05/07/2022 16:00:00 - 05/07/2022 17:00:00","BZN|IT-North","Without sequence","412.17","",""
"05/07/2022 17:00:00 - 05/07/2022 18:00:00","BZN|IT-North","Without sequence","437.44","",""
"05/07/2022 18:00:00 - 05/07/2022 19:00:00","BZN|IT-North","Without sequence","450.0","",""
"05/07/2022 19:00:00 - 05/07/2022 20:00:00","BZN|IT-North","Without sequence","509.0","",""
"05/07/2022 20:00:00 - 05/07/2022 21:00:00","BZN|IT-North","Without sequence","515.0","",""
"05/07/2022 21:00:00 - 05/07/2022 22:00:00","BZN|IT-North","Without sequence","500.0","",""
"05/07/2022 22:00:00 - 05/07/2022 23:00:00","BZN|IT-North","Without sequence","426.05","",""
"05/07/2022 23:00:00 - 06/07/2022 00:00:00","BZN|IT-North","Without sequence","394.58","",""
"06/07/2022 00:00:00 - 06/07/2022 01:00:00","BZN|IT-North","Without sequence","419.61","",""
"06/07/2022 01:00:00 - 06/07/2022 02:00:00","BZN|IT-North","Without sequence","400.15","",""
"06/07/2022 02:00:00 - 06/07/2022 03:00:00","BZN|IT-North","Without sequence","384.41","",""
"06/07/2022 03:00:00 - 06/07/2022 04:00:00","BZN|IT-North","Without sequence","380.07","",""
"06/07/2022 04:00:00 - 06/07/2022 05:00:00","BZN|IT-North","Without sequence","375.34","",""
"06/07/2022 05:00:00 - 06/07/2022 06:00:00","BZN|IT-North","Without sequence","378.25","",""
"06/07/2022 06:00:00 - 06/07/2022 07:00:00","BZN|IT-North","Without sequence","418.38","",""
"06/07/2022 07:00:00 - 06/07/2022 08:00:00","BZN|IT-North","Without sequence","424.47","",""
"06/07/2022 08:00:00 - 06/07/2022 09:00:00","BZN|IT-North","Without sequence","437.05","",""
"06/07/2022 09:00:00 - 06/07/2022 10:00:00","BZN|IT-North","Without sequence","470.0","",""
"06/07/2022 10:00:00 - 06/07/2022 11:00:00","BZN|IT-North","Without sequence","435.31","",""
"06/07/2022 11:00:00 - 06/07/2022 12:00:00","BZN|IT-North","Without sequence","431.72","",""
"06/07/2022 12:00:00 - 06/07/2022 13:00:00","BZN|IT-North","Without sequence","423.08","",""
"06/07/2022 13:00:00 - 06/07/2022 14:00:00","BZN|IT-North","Without sequence","422.58","",""
"06/07/2022 14:00:00 - 06/07/2022 15:00:00","BZN|IT-North","Without sequence","435.41","",""
"06/07/2022 15:00:00 - 06/07/2022 16:00:00","BZN|IT-North","Without sequence","438.85","",""
"06/07/2022 16:00:00 - 06/07/2022 17:00:00","BZN|IT-North","Without sequence","444.61","",""
"06/07/2022 17:00:00 - 06/07/2022 18:00:00","BZN|IT-North","Without sequence","455.0","",""
"06/07/2022 18:00:00 - 06/07/2022 19:00:00","BZN|IT-North","Without sequence","462.1","",""
"06/07/2022 19:00:00 - 06/07/2022 20:00:00","BZN|IT-North","Without sequence","474.08","",""
"06/07/2022 20:00:00 - 06/07/2022 21:00:00","BZN|IT-North","Without sequence","474.86","",""
"06/07/2022 21:00:00 - 06/07/2022 22:00:00","BZN|IT-North","Without sequence","447.23","",""
"06/07/2022 22:00:00 - 06/07/2022 23:00:00","BZN|IT-North","Without sequence","433.59","",""
"06/07/2022 23:00:00 - 07/07/2022 00:00:00","BZN|IT-North","Without sequence","427.42","",""
"07/07/2022 00:00:00 - 07/07/2022 01:00:00","BZN|IT-North","Without sequence","430.16","",""
"07/07/2022 01:00:00 - 07/07/2022 02:00:00","BZN|IT-North","Without sequence","385.62","",""
"07/07/2022 02:00:00 - 07/07/2022 03:00:00","BZN|IT-North","Without sequence","384.98","",""
"07/07/2022 03:00:00 - 07/07/2022 04:00:00","BZN|IT-North","Without sequence","374.51","",""
"07/07/2022 04:00:00 - 07/07/2022 05:00:00","BZN|IT-North","Without sequence","370.0","",""
"07/07/2022 05:00:00 - 07/07/2022 06:00:00","BZN|IT-North","Without sequence","374.51","",""
"07/07/2022 06:00:00 - 07/07/2022 07:00:00","BZN|IT-North","Without sequence","387.35","",""
"07/07/2022 07:00:00 - 07/07/2022 08:00:00","BZN|IT-North","Without sequence","396.45","",""
"07/07/2022 08:00:00 - 07/07/2022 09:00:00","BZN|IT-North","Without sequence","424.03","",""
"07/07/2022 09:00:00 - 07/07/2022 10:00:00","BZN|IT-North","Without sequence","414.81","",""
"07/07/2022 10:00:00 - 07/07/2022 11:00:00","BZN|IT-North","Without sequence","396.87","",""
"07/07/2022 11:00:00 - 07/07/2022 12:00:00","BZN|IT-North","Without sequence","396.74","",""
"07/07/2022 12:00:00 - 07/07/2022 13:00:00","BZN|IT-North","Without sequence","391.54","",""
"07/07/2022 13:00:00 - 07/07/2022 14:00:00","BZN|IT-North","Without sequence","390.0","",""
"07/07/2022 14:00:00 - 07/07/2022 15:00:00","BZN|IT-North","Without sequence","394.89","",""
"07/07/2022 15:00:00 - 07/07/2022 16:00:00","BZN|IT-North","Without sequence","401.84","",""
"07/07/2022 16:00:00 - 07/07/2022 17:00:00","BZN|IT-North","Without sequence","439.94","",""
"07/07/2022 17:00:00 - 07/07/2022 18:00:00","BZN|IT-North","Without sequence","471.0","",""
"07/07/2022 18:00:00 - 07/07/2022 19:00:00","BZN|IT-North","Without sequence","480.0","",""
"07/07/2022 19:00:00 - 07/07/2022 20:00:00","BZN|IT-North","Without sequence","482.0","",""
"07/07/2022 20:00:00 - 07/07/2022 21:00:00","BZN|IT-North","Without sequence","467.9","",""
"07/07/2022 21:00:00 - 07/07/2022 22:00:00","BZN|IT-North","Without sequence","434.6","",""
"07/07/2022 22:00:00 - 07/07/2022 23:00:00","BZN|IT-North","Without sequence","414.0","",""
"07/07/2022 23:00:00 - 08/07/2022 00:00:00","BZN|IT-North","Without sequence","405.91","",""
"08/07/2022 00:00:00 - 08/07/2022 01:00:00","BZN|IT-North","Without sequence","422.94","",""
"08/07/2022 01:00:00 - 08/07/2022 02:00:00","BZN|IT-North","Without sequence","402.03","",""
"08/07/2022 02:00:00 - 08/07/2022 03:00:00","BZN|IT-North","Without sequence","375.0","",""
"08/07/2022 03:00:00 - 08/07/2022 04:00:00","BZN|IT-North","Without sequence","364.66","",""
"08/07/2022 04:00:00 - 08/07/2022 05:00:00","BZN|IT-North","Without sequence","360.0","",""
"08/07/2022 05:00:00 - 08/07/2022 06:00:00","BZN|IT-North","Without sequence","365.0","",""
"08/07/2022 06:00:00 - 08/07/2022 07:00:00","BZN|IT-North","Without sequence","414.27","",""
"08/07/2022 07:00:00 - 08/07/2022 08:00:00","BZN|IT-North","Without sequence","480.0","",""
"08/07/2022 08:00:00 - 08/07/2022 09:00:00","BZN|IT-North","Without sequence","460.0","",""
"08/07/2022 09:00:00 - 08/07/2022 10:00:00","BZN|IT-North","Without sequence","464.81","",""
"08/07/2022 10:00:00 - 08/07/2022 11:00:00","BZN|IT-North","Without sequence","431.44","",""
"08/07/2022 11:00:00 - 08/07/2022 12:00:00","BZN|IT-North","Without sequence","430.06","",""
"08/07/2022 12:00:00 - 08/07/2022 13:00:00","BZN|IT-North","Without sequence","417.64","",""
"08/07/2022 13:00:00 - 08/07/2022 14:00:00","BZN|IT-North","Without sequence","416.76","",""
"08/07/2022 14:00:00 - 08/07/2022 15:00:00","BZN|IT-North","Without sequence","435.42","",""
"08/07/2022 15:00:00 - 08/07/2022 16:00:00","BZN|IT-North","Without sequence","419.74","",""
"08/07/2022 16:00:00 - 08/07/2022 17:00:00","BZN|IT-North","Without sequence","428.4","",""
"08/07/2022 17:00:00 - 08/07/2022 18:00:00","BZN|IT-North","Without sequence","436.0","",""
"08/07/2022 18:00:00 - 08/07/2022 19:00:00","BZN|IT-North","Without sequence","444.0","",""
"08/07/2022 19:00:00 - 08/07/2022 20:00:00","BZN|IT-North","Without sequence","458.39","",""
"08/07/2022 20:00:00 - 08/07/2022 21:00:00","BZN|IT-North","Without sequence","461.38","",""
"08/07/2022 21:00:00 - 08/07/2022 22:00:00","BZN|IT-North","Without sequence","441.77","",""
"08/07/2022 22:00:00 - 08/07/2022 23:00:00","BZN|IT-North","Without sequence","446.86","",""
"08/07/2022 23:00:00 - 09/07/2022 00:00:00","BZN|IT-North","Without sequence","429.19","",""
"09/07/2022 00:00:00 - 09/07/2022 01:00:00","BZN|IT-North","Without sequence","406.14","",""
"09/07/2022 01:00:00 - 09/07/2022 02:00:00","BZN|IT-North","Without sequence","400.61","",""
"09/07/2022 02:00:00 - 09/07/2022 03:00:00","BZN|IT-North","Without sequence","377.29","",""
"09/07/2022 03:00:00 - 09/07/2022 04:00:00","BZN|IT-North","Without sequence","364.17","",""
"09/07/2022 04:00:00 - 09/07/2022 05:00:00","BZN|IT-North","Without sequence","360.0","",""
"09/07/2022 05:00:00 - 09/07/2022 06:00:00","BZN|IT-North","Without sequence","356.0","",""
"09/07/2022 06:00:00 - 09/07/2022 07:00:00","BZN|IT-North","Without sequence","362.88","",""
"09/07/2022 07:00:00 - 09/07/2022 08:00:00","BZN|IT-North","Without sequence","384.24","",""
"09/07/2022 08:00:00 - 09/07/2022 09:00:00","BZN|IT-North","Without sequence","397.18","",""
"09/07/2022 09:00:00 - 09/07/2022 10:00:00","BZN|IT-North","Without sequence","381.69","",""
"09/07/2022 10:00:00 - 09/07/2022 11:00:00","BZN|IT-North","Without sequence","369.11","",""
"09/07/2022 11:00:00 - 09/07/2022 12:00:00","BZN|IT-North","Without sequence","348.4","",""
"09/07/2022 12:00:00 - 09/07/2022 13:00:00","BZN|IT-North","Without sequence","352.9","",""
"09/07/2022 13:00:00 - 09/07/2022 14:00:00","BZN|IT-North","Without sequence","312.1","",""
"09/07/2022 14:00:00 - 09/07/2022 15:00:00","BZN|IT-North","Without sequence","300.0","",""
"09/07/2022 15:00:00 - 09/07/2022 16:00:00","BZN|IT-North","Without sequence","302.88","",""
"09/07/2022 16:00:00 - 09/07/2022 17:00:00","BZN|IT-North","Without sequence","311.62","",""
"09/07/2022 17:00:00 - 09/07/2022 18:00:00","BZN|IT-North","Without sequence","355.98","",""
"09/07/2022 18:00:00 - 09/07/2022 19:00:00","BZN|IT-North","Without sequence","400.0","",""
"09/07/2022 19:00:00 - 09/07/2022 20:00:00","BZN|IT-North","Without sequence","423.06","",""
"09/07/2022 20:00:00 - 09/07/2022 21:00:00","BZN|IT-North","Without sequence","443.83","",""
"09/07/2022 21:00:00 - 09/07/2022 22:00:00","BZN|IT-North","Without sequence","460.79","",""
"09/07/2022 22:00:00 - 09/07/2022 23:00:00","BZN|IT-North","Without sequence","449.49","",""
"09/07/2022 23:00:00 - 10/07/2022 00:00:00","BZN|IT-North","Without sequence","443.72","",""
"10/07/2022 00:00:00 - 10/07/2022 01:00:00","BZN|IT-North","Without sequence","389.36","",""
"10/07/2022 01:00:00 - 10/07/2022 02:00:00","BZN|IT-North","Without sequence","374.19","",""
"10/07/2022 02:00:00 - 10/07/2022 03:00:00","BZN|IT-North","Without sequence","385.34","",""
"10/07/2022 03:00:00 - 10/07/2022 04:00:00","BZN|IT-North","Without sequence","383.35","",""
"10/07/2022 04:00:00 - 10/07/2022 05:00:00","BZN|IT-North","Without sequence","384.42","",""
"10/07/2022 05:00:00 - 10/07/2022 06:00:00","BZN|IT-North","Without sequence","370.0","",""
"10/07/2022 06:00:00 - 10/07/2022 07:00:00","BZN|IT-North","Without sequence","366.61","",""
"10/07/2022 07:00:00 - 10/07/2022 08:00:00","BZN|IT-North","Without sequence","361.0","",""
"10/07/2022 08:00:00 - 10/07/2022 09:00:00","BZN|IT-North","Without sequence","317.3","",""
"10/07/2022 09:00:00 - 10/07/2022 10:00:00","BZN|IT-North","Without sequence","227.06","",""
"10/07/2022 10:00:00 - 10/07/2022 11:00:00","BZN|IT-North","Without sequence","183.99","",""
"10/07/2022 11:00:00 - 10/07/2022 12:00:00","BZN|IT-North","Without sequence","166.61","",""
"10/07/2022 12:00:00 - 10/07/2022 13:00:00","BZN|IT-North","Without sequence","176.67","",""
"10/07/2022 13:00:00 - 10/07/2022 14:00:00","BZN|IT-North","Without sequence","148.92","",""
"10/07/2022 14:00:00 - 10/07/2022 15:00:00","BZN|IT-North","Without sequence","148.6","",""
"10/07/2022 15:00:00 - 10/07/2022 16:00:00","BZN|IT-North","Without sequence","154.92","",""
"10/07/2022 16:00:00 - 10/07/2022 17:00:00","BZN|IT-North","Without sequence","275.22","",""
"10/07/2022 17:00:00 - 10/07/2022 18:00:00","BZN|IT-North","Without sequence","362.88","",""
"10/07/2022 18:00:00 - 10/07/2022 19:00:00","BZN|IT-North","Without sequence","410.64","",""
"10/07/2022 19:00:00 - 10/07/2022 20:00:00","BZN|IT-North","Without sequence","425.74","",""
"10/07/2022 20:00:00 - 10/07/2022 21:00:00","BZN|IT-North","Without sequence","441.83","",""
"10/07/2022 21:00:00 - 10/07/2022 22:00:00","BZN|IT-North","Without sequence","458.46","",""
"10/07/2022 22:00:00 - 10/07/2022 23:00:00","BZN|IT-North","Without sequence","435.15","",""
"10/07/2022 23:00:00 - 11/07/2022 00:00:00","BZN|IT-North","Without sequence","427.33","",""
"11/07/2022 00:00:00 - 11/07/2022 01:00:00","BZN|IT-North","Without sequence","384.5","",""
"11/07/2022 01:00:00 - 11/07/2022 02:00:00","BZN|IT-North","Without sequence","361.06","",""
"11/07/2022 02:00:00 - 11/07/2022 03:00:00","BZN|IT-North","Without sequence","344.61","",""
"11/07/2022 03:00:00 - 11/07/2022 04:00:00","BZN|IT-North","Without sequence","360.08","",""
"11/07/2022 04:00:00 - 11/07/2022 05:00:00","BZN|IT-North","Without sequence","350.0","",""
"11/07/2022 05:00:00 - 11/07/2022 06:00:00","BZN|IT-North","Without sequence","363.65","",""
"11/07/2022 06:00:00 - 11/07/2022 07:00:00","BZN|IT-North","Without sequence","395.95","",""
"11/07/2022 07:00:00 - 11/07/2022 08:00:00","BZN|IT-North","Without sequence","415.08","",""
"11/07/2022 08:00:00 - 11/07/2022 09:00:00","BZN|IT-North","Without sequence","433.97","",""
"11/07/2022 09:00:00 - 11/07/2022 10:00:00","BZN|IT-North","Without sequence","416.32","",""
"11/07/2022 10:00:00 - 11/07/2022 11:00:00","BZN|IT-North","Without sequence","418.24","",""
"11/07/2022 11:00:00 - 11/07/2022 12:00:00","BZN|IT-North","Without sequence","423.19","",""
"11/07/2022 12:00:00 - 11/07/2022 13:00:00","BZN|IT-North","Without sequence","404.1","",""
"11/07/2022 13:00:00 - 11/07/2022 14:00:00","BZN|IT-North","Without sequence","405.88","",""
"11/07/2022 14:00:00 - 11/07/2022 15:00:00","BZN|IT-North","Without sequence","416.9","",""
"11/07/2022 15:00:00 - 11/07/2022 16:00:00","BZN|IT-North","Without sequence","448.19","",""
"11/07/2022 16:00:00 - 11/07/2022 17:00:00","BZN|IT-North","Without sequence","441.33","",""
"11/07/2022 17:00:00 - 11/07/2022 18:00:00","BZN|IT-North","Without sequence","433.03","",""
"11/07/2022 18:00:00 - 11/07/2022 19:00:00","BZN|IT-North","Without sequence","450.79","",""
"11/07/2022 19:00:00 - 11/07/2022 20:00:00","BZN|IT-North","Without sequence","480.0","",""
"11/07/2022 20:00:00 - 11/07/2022 21:00:00","BZN|IT-North","Without sequence","480.0","",""
"11/07/2022 21:00:00 - 11/07/2022 22:00:00","BZN|IT-North","Without sequence","480.0","",""
"11/07/2022 22:00:00 - 11/07/2022 23:00:00","BZN|IT-North","Without sequence","450.79","",""
"11/07/2022 23:00:00 - 12/07/2022 00:00:00","BZN|IT-North","Without sequence","425.0","",""
"12/07/2022 00:00:00 - 12/07/2022 01:00:00","BZN|IT-North","Without sequence","411.27","",""
"12/07/2022 01:00:00 - 12/07/2022 02:00:00","BZN|IT-North","Without sequence","388.44","",""
"12/07/2022 02:00:00 - 12/07/2022 03:00:00","BZN|IT-North","Without sequence","365.31","",""
"12/07/2022 03:00:00 - 12/07/2022 04:00:00","BZN|IT-North","Without sequence","346.88","",""
"12/07/2022 04:00:00 - 12/07/2022 05:00:00","BZN|IT-North","Without sequence","341.5","",""
"12/07/2022 05:00:00 - 12/07/2022 06:00:00","BZN|IT-North","Without sequence","362.1","",""
"12/07/2022 06:00:00 - 12/07/2022 07:00:00","BZN|IT-North","Without sequence","419.64","",""
"12/07/2022 07:00:00 - 12/07/2022 08:00:00","BZN|IT-North","Without sequence","453.66","",""
"12/07/2022 08:00:00 - 12/07/2022 09:00:00","BZN|IT-North","Without sequence","448.9","",""
"12/07/2022 09:00:00 - 12/07/2022 10:00:00","BZN|IT-North","Without sequence","456.54","",""
"12/07/2022 10:00:00 - 12/07/2022 11:00:00","BZN|IT-North","Without sequence","456.54","",""
"12/07/2022 11:00:00 - 12/07/2022 12:00:00","BZN|IT-North","Without sequence","434.48","",""
